track_id,name,artist_id,artist_name,genre,duration_ms,popularity,release_year,tempo,energy,danceability,acousticness,valence,instrumentalness,loudness,speechiness
T000192,First Sun,A00173,Crystal Tone,Soul,304681,3,2015,120.4,0.6536,0.6073,0.4342,0.0536,0.3311,-1.02,0.4093
T000193,Quiet Life,A00283,Young Echo,Electronic,261590,33,2023,152.5,0.2974,0.0959,0.3929,0.5497,0.4909,-37.82,0.0038
T000194,Lost Love,A00044,Dark Vibe,Hip-Hop,283863,76,2021,127.2,0.097,0.207,0.6382,0.9771,0.4736,-35.38,0.7849
T000195,Old Life,A00241,Silver Sound,Indie,189469,11,2021,149.9,0.3875,0.371,0.3814,0.1866,0.0446,-22.41,0.2634
T000196,Lost Sun,A00428,Crystal Echo,Folk,159617,96,2001,157.5,0.0967,0.6681,0.8082,0.414,0.7565,-30.9,0.061
T000197,Deep Rain,A00198,The Harmony,Folk,260381,87,2013,181.4,0.4748,0.8817,0.4763,0.079,0.9028,-11.43,0.5021
T000198,Last Time,A00461,Midnight Wave,Metal,297611,79,2018,80.6,0.9493,0.449,0.9491,0.1672,0.2119,-32.29,0.0427
T000199,Wild Mind,A00040,Big Tone,Latin,335630,80,2006,80.7,0.595,0.3197,0.7271,0.8073,0.087,-17.75,0.5521
T000200,Lost Rain,A00438,Neon Wave,Folk,348973,1,2014,170.1,0.6231,0.5226,0.4196,0.4144,0.1482,-16.48,0.7584
T000201,Red Life,A00481,Big Rhythm,Classical,267504,99,2003,74.1,0.2861,0.5356,0.3439,0.4109,0.383,-20.58,0.609
T000202,Dark Heart,A00019,Neon Vibe,Blues,157710,79,2012,145.2,0.6937,0.0388,0.8896,0.3315,0.2376,-10.17,0.9208
T000203,Found Night,A00459,The Storm,Blues,334272,38,2010,103.5,0.8428,0.8582,0.6849,0.9725,0.228,-27.98,0.7437
T000204,Deep Soul,A00396,Electric Rhythm,Jazz,311050,53,2008,144.7,0.0893,0.4417,0.9134,0.4072,0.4845,-19.34,0.3739
T000205,Last Time,A00028,MC Bass,Electronic,137201,39,2005,159.3,0.4034,0.7805,0.5243,0.5687,0.1737,-4.99,0.2007
T000206,Bright Night,A00029,Midnight Storm,Country,133253,46,2014,158.6,0.274,0.8235,0.5051,0.6354,0.1239,-38.78,0.3725
T000207,Old Road,A00304,Solar Echo,Indie,273847,70,2015,109.0,0.1635,0.8945,0.749,0.6889,0.2851,-24.54,0.1629
T000208,Loud Dream,A00292,Silver Sound,Country,289706,28,2007,154.9,0.2691,0.4095,0.0201,0.7803,0.7676,-39.64,0.9115
T000209,Dark Sun,A00331,Solar Vibe,Indie,178659,32,2000,145.2,0.943,0.7127,0.7094,0.2754,0.8955,-5.94,0.459
T000210,Old Heart,A00111,Dark Beat,Jazz,256482,79,2021,115.6,0.1023,0.5115,0.6624,0.8433,0.3742,-14.11,0.6091
T000211,Wild Day,A00152,Golden Groove,Electronic,136734,43,2015,198.4,0.6406,0.8615,0.2611,0.7111,0.8924,-28.05,0.1499
T000212,Bright Life,A00391,DJ Wave,Classical,331138,76,2001,116.6,0.3196,0.1399,0.0255,0.4974,0.2956,-3.72,0.4046
T000213,Blue Sun,A00377,The Groove,Reggae,269957,24,2022,108.0,0.7134,0.6863,0.6383,0.4757,0.9407,-25.66,0.3002
T000214,Deep Moon,A00087,Cosmic Echo,R&B,167483,37,2017,73.7,0.1279,0.2587,0.8083,0.7629,0.1831,-12.81,0.3356
T000215,Bright Soul,A00045,Big Sound,Folk,315090,39,2007,118.9,0.8868,0.3717,0.5856,0.4638,0.1178,-37.85,0.6344
T000216,First Day,A00297,Cosmic Harmony,Indie,353157,24,2015,130.1,0.8675,0.3817,0.2984,0.0541,0.8542,-34.51,0.2003
T000217,First Life,A00209,Crystal Pulse,Country,157545,40,2014,180.7,0.1804,0.0808,0.3326,0.9866,0.3134,-37.68,0.4521
T000218,Loud Time,A00107,Electric Pulse,Blues,271068,97,2005,82.2,0.7852,0.7798,0.1294,0.4337,0.4294,-22.84,0.4774
T000219,Blue Rain,A00002,Big Echo,Reggae,311537,47,2006,193.0,0.892,0.7568,0.531,0.0179,0.0041,-10.66,0.2263
T000220,Found Heart,A00449,Neon Beat,Metal,146924,49,2004,130.5,0.3061,0.0653,0.0457,0.9485,0.4559,-19.19,0.5241
T000221,High Moon,A00222,Lil Wave,Reggae,209845,62,2004,110.3,0.1884,0.9481,0.9182,0.4034,0.2284,-10.91,0.1312
T000222,Blue Sun,A00375,Cosmic Flow,Latin,164298,15,2016,111.3,0.6505,0.0374,0.8765,0.2558,0.5347,-38.06,0.9947
T000223,Red Moon,A00338,Silver Storm,Blues,132644,88,2000,76.2,0.4443,0.1236,0.2527,0.7019,0.2055,-12.57,0.0093
T000224,Wild Day,A00215,MC Vibe,Rock,256395,34,2021,147.2,0.7007,0.4188,0.8986,0.5116,0.6177,-28.69,0.7848
T000225,Bright Sun,A00254,Midnight Harmony,Hip-Hop,323937,33,2006,176.4,0.9731,0.3579,0.4098,0.1604,0.5481,-3.59,0.6882
T000226,Found Dream,A00246,Young Tone,Hip-Hop,123342,85,2000,72.5,0.1104,0.5742,0.4941,0.9494,0.7795,-37.0,0.7236
T000227,Lost Moon,A00463,Dark Wave,Electronic,239734,37,2007,97.0,0.0501,0.8132,0.8741,0.8522,0.3602,-12.93,0.426
T000228,Red Love,A00059,Neon Storm,Country,353384,5,2024,61.4,0.1384,0.6472,0.3287,0.8945,0.9551,-29.27,0.7331
T000229,Deep Soul,A00190,Crystal Pulse,Metal,149840,51,2005,116.0,0.4565,0.8357,0.6899,0.4782,0.4217,-4.56,0.1668
T000230,Quiet Star,A00067,Dark Echo,Jazz,341341,20,2001,74.5,0.9112,0.4827,0.5689,0.4382,0.6113,-8.83,0.6114
T000231,Wild Life,A00441,MC Pulse,Metal,353770,16,2023,127.6,0.4881,0.8876,0.4407,0.0633,0.655,-39.51,0.8683
T000232,Loud Star,A00268,Cosmic Sound,Latin,309732,72,2018,91.4,0.9558,0.8731,0.5191,0.6882,0.6182,-22.69,0.7267
T000233,Found Moon,A00246,Young Tone,Hip-Hop,288140,49,2021,80.8,0.8264,0.8921,0.6129,0.0116,0.9344,-19.78,0.4693
T000234,Deep Road,A00253,Big Rhythm,Indie,316982,62,2002,104.9,0.3309,0.2782,0.5069,0.5505,0.3786,-7.32,0.0788
T000235,Loud Sun,A00227,The Beat,Hip-Hop,143073,63,2014,122.6,0.1187,0.4974,0.6534,0.1026,0.4123,-17.71,0.0002
T000236,Loud Sun,A00046,Golden Groove,Electronic,287126,38,2019,184.6,0.5623,0.6546,0.4562,0.3409,0.8253,-7.34,0.8443
T000237,Last Time,A00169,MC Storm,Reggae,277273,60,2019,160.3,0.3633,0.4525,0.0974,0.6589,0.0022,-25.79,0.6337
T000238,Lost Rain,A00409,Solar Rhythm,R&B,218013,89,2016,74.9,0.8969,0.4924,0.8218,0.7425,0.4092,-29.83,0.1959
T000239,High Love,A00061,Cosmic Vibe,Classical,176515,58,2012,175.4,0.1906,0.3379,0.7571,0.0465,0.6332,-13.11,0.1232
T000240,Old Fire,A00456,Dark Bass,Blues,274485,64,2021,78.8,0.4988,0.5304,0.0486,0.9353,0.8388,-20.68,0.5083
T000241,High Road,A00471,Neon Harmony,Electronic,271664,22,2022,162.3,0.1284,0.3874,0.6005,0.8827,0.5041,-24.61,0.9795
T000242,Quiet Time,A00468,Young Vibe,Jazz,191721,50,2007,194.9,0.9705,0.4528,0.1334,0.4127,0.7,-10.06,0.2989
T000243,Last Love,A00359,DJ Rhythm,Soul,306613,94,2010,191.0,0.6326,0.2009,0.6242,0.2906,0.3453,-13.11,0.9813
T000244,Dark Rain,A00332,Crystal Beat,Country,302009,81,2017,105.1,0.1154,0.3522,0.4804,0.5706,0.6672,-23.3,0.7479
T000245,Last Heart,A00430,MC Wave,Rock,331892,1,2013,133.2,0.0253,0.1453,0.6703,0.1999,0.7502,-33.56,0.2866
T000246,Dark Love,A00128,Midnight Beat,Folk,301035,100,2001,101.3,0.7536,0.0323,0.814,0.1025,0.868,-10.42,0.8648
T000247,Wild Rain,A00380,Golden Pulse,Latin,182284,65,2012,169.8,0.7988,0.2876,0.6645,0.9265,0.3876,-1.73,0.9758
T000248,Last Night,A00160,Young Groove,Folk,314948,32,2000,88.4,0.8688,0.8604,0.4431,0.2255,0.6338,-11.62,0.3677
T000249,Last Star,A00301,The Tone,Metal,171503,99,2019,161.5,0.1935,0.4488,0.9835,0.0745,0.9625,-10.6,0.1194
T000250,New Heart,A00020,DJ Melody,Jazz,189268,16,2017,82.5,0.846,0.0056,0.4663,0.9375,0.0399,-2.85,0.5969
T000251,High Moon,A00396,Electric Rhythm,Jazz,341024,84,2019,102.2,0.7899,0.5502,0.0729,0.7077,0.5254,-1.72,0.5206
T000252,Last Road,A00402,DJ Echo,Rock,262365,68,2013,116.5,0.3494,0.8834,0.6633,0.3311,0.2936,-1.99,0.6183
T000253,Last Love,A00243,Electric Rhythm,Metal,290210,1,2024,76.1,0.346,0.2403,0.6423,0.9186,0.2438,-38.4,0.8857
T000254,High Time,A00195,Young Harmony,Blues,221155,32,2003,135.6,0.2828,0.9113,0.8221,0.375,0.8028,-22.18,0.0439
T000255,Wild Dream,A00459,The Storm,Blues,254714,10,2010,192.7,0.1674,0.9563,0.538,0.0073,0.0655,-13.19,0.7736
T000256,Wild Mind,A00442,Midnight Bass,Indie,173891,68,2003,176.0,0.8786,0.7414,0.4352,0.8168,0.0721,-12.56,0.0238
T000257,Found Night,A00367,Dark Rhythm,Classical,139201,6,2002,84.9,0.2519,0.0704,0.8216,0.911,0.4076,-21.95,0.4044
T000258,Blue Mind,A00161,MC Pulse,Latin,151013,68,2021,60.8,0.7203,0.0632,0.746,0.0455,0.8483,-25.69,0.5028
T000259,Loud Moon,A00148,Neon Storm,Country,279007,11,2009,99.4,0.9267,0.3814,0.8221,0.0308,0.1563,-31.21,0.7468
T000260,Loud Love,A00407,Neon Pulse,Blues,197326,81,2017,80.2,0.6773,0.9142,0.795,0.7293,0.3731,-2.02,0.5535
T000261,Dark Day,A00284,Dark Melody,Rock,121318,73,2001,143.5,0.5372,0.947,0.3047,0.7483,0.9035,-26.25,0.4127
T000262,Deep Rain,A00330,MC Sound,Pop,162193,23,2004,90.9,0.8347,0.1943,0.1814,0.7997,0.8523,-5.94,0.9324
T000263,Old Moon,A00281,Lil Groove,Latin,139174,37,2017,154.0,0.2507,0.1974,0.5806,0.9515,0.3571,-13.15,0.2345
T000264,First Day,A00145,Midnight Pulse,Country,203305,62,2006,123.1,0.6163,0.3057,0.5842,0.5656,0.3645,-27.35,0.4283
T000265,Found Dream,A00002,Big Echo,Reggae,306698,94,2007,149.7,0.2767,0.3595,0.6796,0.3316,0.48,-22.19,0.7748
T000266,Last Day,A00249,MC Bass,Blues,289227,77,2005,71.5,0.2806,0.8264,0.8913,0.1964,0.7335,-14.94,0.7274
T000267,Blue Love,A00456,Dark Bass,Blues,285577,3,2016,173.8,0.5789,0.7692,0.2128,0.0367,0.2606,-4.24,0.5397
T000268,Loud Road,A00334,Neon Melody,Soul,222891,28,2011,184.8,0.5896,0.8572,0.1339,0.5011,0.0906,-25.45,0.0106
T000269,Deep Time,A00122,Midnight Bass,Classical,299348,21,2019,166.0,0.1404,0.1592,0.5664,0.5658,0.8722,-34.15,0.732
T000270,Found Night,A00480,Midnight Rhythm,Jazz,319615,62,2007,92.4,0.2644,0.234,0.6686,0.5179,0.7915,-24.48,0.9179
T000271,Blue Night,A00451,Electric Groove,Country,204953,13,2020,158.5,0.5214,0.8296,0.8349,0.2633,0.5444,-33.05,0.6537
T000272,First Moon,A00187,Young Wave,R&B,255440,32,2002,112.7,0.9072,0.5164,0.3529,0.8677,0.4869,-20.72,0.6042
T000273,High Road,A00256,Crystal Sound,Electronic,163412,29,2014,70.8,0.6435,0.2115,0.1869,0.3622,0.7173,-35.27,0.2303
T000274,Found Star,A00415,Crystal Storm,Rock,246226,86,2003,127.0,0.2107,0.1612,0.8334,0.0224,0.0431,-17.06,0.1611
T000275,Last Night,A00322,Neon Echo,Electronic,158499,7,2018,83.3,0.9224,0.5166,0.4055,0.9692,0.6376,-4.86,0.728
T000276,Lost Day,A00420,DJ Pulse,R&B,237755,77,2006,199.0,0.8673,0.1706,0.8304,0.6008,0.7946,-7.18,0.1819
T000277,Last Heart,A00337,Midnight Tone,Indie,309841,87,2005,108.0,0.4535,0.5906,0.2298,0.3855,0.1086,-31.91,0.8596
T000278,Wild Mind,A00258,Electric Beat,Electronic,278731,12,2004,84.8,0.9016,0.5998,0.8778,0.5314,0.7524,-36.27,0.6594
T000279,First Rain,A00461,Midnight Wave,Metal,355135,99,2000,155.0,0.4315,0.4207,0.8748,0.6976,0.429,-2.46,0.4821
T000280,New Soul,A00393,Crystal Bass,Blues,330926,94,2018,187.1,0.8372,0.5761,0.4255,0.2545,0.7659,-3.6,0.0838
T000281,High Rain,A00306,Dark Sound,Indie,187582,24,2013,60.8,0.7436,0.0071,0.5225,0.5198,0.375,-31.78,0.8043
T000282,Found Day,A00209,Crystal Pulse,Country,231692,83,2004,142.0,0.2613,0.5361,0.5647,0.6119,0.9918,-24.1,0.2037
T000283,Loud Rain,A00282,Solar Flow,Hip-Hop,166850,47,2015,138.3,0.4838,0.9885,0.5777,0.7742,0.3981,-34.48,0.8638
T000284,Quiet Dream,A00060,Dark Sound,Jazz,325287,89,2014,192.9,0.1003,0.5083,0.7861,0.8009,0.614,-12.62,0.0521
T000285,Wild Night,A00199,Dark Harmony,Metal,335811,18,2002,126.0,0.6002,0.0881,0.2631,0.3708,0.609,-11.02,0.9307
T000286,First Moon,A00205,Big Bass,Folk,195096,91,2016,194.9,0.0575,0.7736,0.1753,0.4944,0.0107,-5.98,0.9308
T000287,Lost Dream,A00265,Big Bass,Hip-Hop,325510,76,2001,131.5,0.6984,0.6152,0.674,0.3597,0.655,-0.97,0.0868
T000288,Loud Mind,A00141,Midnight Flow,Rock,295547,50,2011,116.8,0.2003,0.0154,0.7036,0.9192,0.5496,-10.95,0.5591
T000289,Found Soul,A00298,Solar Pulse,Jazz,179322,77,2008,194.8,0.4548,0.404,0.0047,0.175,0.5062,-17.65,0.5032
T000290,Red Time,A00174,Lil Flow,Jazz,187552,68,2016,173.8,0.5749,0.6942,0.9661,0.5632,0.77,-9.7,0.9612
T000291,Wild Fire,A00234,Cosmic Echo,Electronic,345974,3,2018,127.5,0.2578,0.3827,0.7887,0.2204,0.7012,-7.99,0.4124
T000292,Last Rain,A00180,Young Melody,Jazz,303715,33,2000,94.8,0.093,0.6737,0.8211,0.076,0.9314,-20.94,0.3535
T000293,First Heart,A00457,Cosmic Wave,Jazz,315600,87,2005,190.2,0.1902,0.7371,0.2349,0.2421,0.2654,-30.83,0.8349
T000294,First Soul,A00428,Crystal Echo,Folk,324194,13,2004,76.8,0.0785,0.9558,0.4927,0.0066,0.8571,-1.68,0.848
T000295,First Soul,A00190,Crystal Pulse,Metal,355437,73,2015,181.6,0.4908,0.9844,0.916,0.2803,0.2221,-16.93,0.0541
T000296,New Fire,A00409,Solar Rhythm,R&B,128536,64,2017,108.6,0.8604,0.7759,0.4572,0.1204,0.5182,-27.37,0.0084
T000297,Bright Mind,A00345,Dark Groove,Metal,146410,41,2018,110.6,0.8618,0.1872,0.2628,0.2694,0.9585,-26.28,0.1839
T000298,Bright Mind,A00217,MC Sound,Country,317183,47,2022,111.1,0.4006,0.4507,0.5714,0.9793,0.686,-7.43,0.7208
T000299,Bright Rain,A00411,Lil Sound,Indie,344476,48,2013,87.4,0.8,0.7385,0.473,0.0097,0.4215,-34.62,0.8933
T000300,Last Rain,A00322,Neon Echo,Electronic,202766,100,2023,128.1,0.251,0.8585,0.0477,0.099,0.1633,-31.38,0.2543
T000301,Wild Day,A00429,Lil Bass,Rock,315190,42,2014,96.4,0.3603,0.5575,0.81,0.3441,0.4118,-25.96,0.6796
T000302,Bright Sun,A00310,DJ Vibe,Country,290358,83,2018,135.4,0.9794,0.2846,0.3251,0.5104,0.7747,-22.12,0.0784
T000303,Lost Fire,A00314,Silver Bass,Country,157971,21,2020,149.7,0.9286,0.4218,0.6123,0.4048,0.9071,-36.84,0.3436
T000304,Found Moon,A00160,Young Groove,Folk,306235,34,2009,144.8,0.3955,0.8877,0.781,0.9388,0.7479,-19.16,0.4503
T000305,Dark Love,A00085,Cosmic Harmony,Rock,152778,93,2000,92.8,0.2516,0.7439,0.7497,0.2106,0.397,-36.18,0.9368
T000306,Last Night,A00242,Crystal Groove,Jazz,322095,50,2000,133.4,0.996,0.1039,0.6181,0.0843,0.9316,-24.41,0.2294
T000307,Lost Fire,A00377,The Groove,Reggae,153138,16,2020,133.7,0.1706,0.0352,0.3568,0.9153,0.8642,-21.31,0.8709
T000308,Lost Rain,A00478,Golden Vibe,Classical,155419,89,2014,135.5,0.5908,0.4565,0.7489,0.8773,0.435,-14.41,0.5338
T000309,Found Fire,A00465,Silver Rhythm,Metal,179540,11,2017,121.9,0.3658,0.2598,0.3036,0.0001,0.8154,-6.08,0.3439
T000310,Last Night,A00240,Lil Pulse,Country,248956,96,2022,126.8,0.0091,0.4304,0.2929,0.2312,0.0072,-25.05,0.4117
T000311,New Mind,A00287,Cosmic Rhythm,Country,162800,91,2007,163.2,0.3897,0.3784,0.263,0.4222,0.2396,-9.42,0.91
T000312,Quiet Moon,A00413,MC Harmony,Electronic,194626,83,2008,164.0,0.8088,0.4129,0.8535,0.1824,0.2896,-14.52,0.6177
T000313,Quiet Sun,A00139,DJ Wave,Indie,169227,41,2015,62.7,0.0496,0.535,0.1859,0.1023,0.2692,-11.39,0.7271
T000314,Red Road,A00119,Young Vibe,Jazz,249388,27,2000,107.9,0.3116,0.7995,0.998,0.4637,0.7914,-26.79,0.8435
T000315,Dark Night,A00487,The Harmony,Classical,323332,50,2008,70.0,0.4701,0.1922,0.8415,0.8173,0.8283,-35.12,0.7681
T000316,New Time,A00127,Electric Rhythm,Electronic,184792,94,2014,199.2,0.1992,0.7353,0.094,0.666,0.2084,-24.44,0.9612
T000317,Found Road,A00479,Golden Vibe,Country,310902,5,2020,164.3,0.5496,0.1221,0.4812,0.2988,0.3604,-37.92,0.6667
T000318,Red Dream,A00498,Dark Pulse,Soul,233812,41,2020,62.1,0.7944,0.5847,0.3958,0.2431,0.9688,-16.76,0.6908
T000319,First Road,A00352,Midnight Melody,Indie,322059,11,2011,94.8,0.4999,0.6859,0.3384,0.9697,0.7596,-37.6,0.3555
T000320,Quiet Rain,A00078,Electric Wave,Hip-Hop,152984,62,2003,92.6,0.9817,0.7886,0.7567,0.8055,0.4387,-32.28,0.6892
T000321,Quiet Road,A00183,MC Melody,Folk,355579,5,2008,127.9,0.4375,0.2947,0.697,0.1898,0.1866,-26.09,0.7324
T000322,Deep Love,A00140,Electric Flow,Folk,359723,70,2019,82.4,0.5311,0.4494,0.8194,0.5416,0.4541,-8.96,0.506
T000323,Dark Life,A00375,Cosmic Flow,Latin,282459,46,2000,168.6,0.2388,0.721,0.6583,0.539,0.3875,-19.04,0.4975
T000324,Dark Sun,A00282,Solar Flow,Hip-Hop,204567,52,2009,149.7,0.1105,0.5232,0.0667,0.8352,0.1298,-5.06,0.2021
T000325,Bright Day,A00248,Crystal Sound,Latin,269687,82,2001,177.1,0.6579,0.5258,0.7013,0.2559,0.3664,-15.76,0.0709
T000326,High Dream,A00476,MC Tone,Soul,248819,10,2020,125.5,0.6389,0.3609,0.7435,0.8904,0.822,-8.23,0.0583
T000327,Lost Rain,A00315,Lil Bass,Hip-Hop,312492,9,2001,176.8,0.0779,0.2159,0.5195,0.1012,0.231,-24.59,0.1931
T000328,Bright Sun,A00336,Golden Harmony,R&B,166897,71,2020,164.9,0.4152,0.1055,0.6386,0.358,0.4587,-13.39,0.8828
T000329,Loud Road,A00085,Cosmic Harmony,Rock,225265,64,2017,107.3,0.1582,0.9984,0.443,0.3523,0.3152,-0.34,0.3247
T000330,New Time,A00190,Crystal Pulse,Metal,232876,92,2020,105.3,0.2407,0.5456,0.3751,0.5502,0.7446,-25.6,0.4524
T000331,New Night,A00491,Crystal Rhythm,Soul,129086,36,2023,143.4,0.5176,0.9934,0.3018,0.3003,0.2219,-5.77,0.0217
T000332,Quiet Love,A00420,DJ Pulse,R&B,265139,65,2008,137.9,0.9259,0.1547,0.0377,0.3557,0.1384,-25.32,0.5822
T000333,Lost Time,A00119,Young Vibe,Jazz,144092,73,2009,116.0,0.9179,0.7343,0.7236,0.7929,0.1729,-6.97,0.6896
T000334,Deep Life,A00295,Midnight Bass,Country,276036,82,2003,102.1,0.7308,0.5763,0.0785,0.0559,0.7709,-26.08,0.8171
T000335,High Love,A00213,Dark Tone,Soul,348009,98,2003,91.7,0.6528,0.6023,0.0114,0.7774,0.3825,-27.81,0.0412
T000336,First Road,A00276,Midnight Tone,R&B,251701,89,2010,90.9,0.0505,0.7316,0.3929,0.4456,0.5951,-19.81,0.2221
T000337,Loud Mind,A00148,Neon Storm,Country,154652,43,2004,71.6,0.5714,0.0493,0.3992,0.0851,0.5018,-9.05,0.1304
T000338,Old Rain,A00069,Golden Vibe,Classical,247889,50,2006,151.3,0.1961,0.616,0.7357,0.2462,0.0716,-8.93,0.3234
T000339,First Day,A00473,Cosmic Wave,Classical,296094,52,2003,119.3,0.3483,0.3207,0.5939,0.0242,0.3048,-0.49,0.6162
T000340,Old Sun,A00411,Lil Sound,Indie,235464,5,2004,189.4,0.2335,0.6854,0.156,0.7285,0.0858,-10.42,0.243
T000341,High Road,A00317,Cosmic Wave,Latin,123600,43,2009,157.1,0.1113,0.4501,0.0227,0.209,0.538,-31.85,0.5233
T000342,Last Fire,A00132,Electric Vibe,Country,311345,18,2019,157.3,0.6683,0.3766,0.906,0.5268,0.2555,-37.6,0.2007
T000343,First Heart,A00356,Electric Pulse,Blues,241886,83,2001,192.3,0.0666,0.6604,0.663,0.9129,0.3602,-35.68,0.2925
T000344,Wild Mind,A00452,The Groove,Metal,219798,65,2007,196.7,0.0996,0.3155,0.8668,0.5316,0.1864,-19.97,0.458
T000345,Quiet Night,A00474,Dark Storm,Electronic,184852,67,2001,102.7,0.4899,0.7444,0.0184,0.6843,0.3554,-27.91,0.996
T000346,Lost Time,A00256,Crystal Sound,Electronic,284047,32,2001,183.0,0.8904,0.8149,0.0295,0.5549,0.2802,-33.93,0.8972
T000347,Dark Day,A00336,Golden Harmony,R&B,220193,66,2023,194.5,0.6124,0.6255,0.2274,0.2404,0.1527,-1.18,0.9097
T000348,Old Rain,A00168,Solar Echo,R&B,174200,83,2004,79.4,0.5414,0.8001,0.8626,0.309,0.7051,-19.05,0.1353
T000349,Loud Road,A00465,Silver Rhythm,Metal,268070,20,2020,104.4,0.5573,0.9486,0.1184,0.3176,0.8796,-10.92,0.7654
T000350,New Mind,A00450,Midnight Rhythm,Hip-Hop,236130,95,2009,190.7,0.8941,0.9333,0.2738,0.7791,0.1068,-32.61,0.7624
T000351,First Heart,A00313,Solar Beat,R&B,268646,78,2019,92.3,0.2322,0.6874,0.3593,0.6881,0.4766,-19.91,0.6047
T000352,Wild Soul,A00364,Solar Vibe,Classical,343380,49,2005,128.8,0.1375,0.1933,0.0322,0.7645,0.015,-29.21,0.413
T000353,Wild Dream,A00380,Golden Pulse,Latin,173624,8,2024,84.8,0.9547,0.4393,0.6171,0.6879,0.8668,-4.5,0.4276
T000354,Blue Sun,A00397,The Echo,Pop,336092,48,2023,160.8,0.3942,0.9391,0.5719,0.5362,0.6414,-11.84,0.0385
T000355,Old Fire,A00055,Electric Storm,Blues,350104,31,2001,132.6,0.3956,0.7352,0.5577,0.5161,0.6306,-38.03,0.2912
T000356,High Heart,A00203,Dark Bass,Pop,336955,36,2024,124.6,0.4225,0.6131,0.0545,0.517,0.1422,-6.8,0.4517
T000357,Last Day,A00369,Electric Tone,Reggae,324139,74,2005,191.3,0.6961,0.1353,0.4136,0.4509,0.1789,-16.39,0.7126
T000358,High Fire,A00103,Big Vibe,Metal,185557,41,2002,156.8,0.9072,0.7965,0.7184,0.1235,0.1142,-22.02,0.3629
T000359,Quiet Mind,A00268,Cosmic Sound,Latin,327373,65,2023,145.7,0.1599,0.5503,0.0439,0.1709,0.3352,-5.15,0.8627
T000360,Deep Road,A00083,MC Melody,Jazz,321629,91,2005,67.2,0.3081,0.7302,0.961,0.2888,0.1807,-4.06,0.9604
T000361,First Time,A00001,Golden Vibe,Electronic,123200,58,2008,129.7,0.4986,0.8075,0.608,0.4935,0.2169,-13.62,0.4537
T000362,Red Sun,A00226,Golden Tone,Electronic,121723,31,2019,183.5,0.2781,0.6286,0.8201,0.2076,0.1848,-37.8,0.349
T000363,Deep Night,A00074,Big Echo,Latin,271543,77,2021,101.8,0.9204,0.049,0.417,0.1782,0.6721,-15.56,0.6915
T000364,First Time,A00304,Solar Echo,Indie,166509,58,2017,164.9,0.3602,0.0358,0.7685,0.3228,0.8975,-7.19,0.7584
T000365,Last Day,A00431,Silver Vibe,Indie,243421,17,2009,77.1,0.8594,0.3292,0.4138,0.2098,0.2091,-37.67,0.5714
T000366,Last Day,A00322,Neon Echo,Electronic,309811,88,2015,144.7,0.7882,0.7068,0.4271,0.8478,0.2597,-16.99,0.6232
T000367,Dark Sun,A00474,Dark Storm,Electronic,250127,66,2018,162.1,0.4977,0.808,0.8837,0.2327,0.2905,-32.26,0.1182
T000368,Wild Time,A00238,Lil Beat,Classical,313322,26,2003,171.9,0.999,0.414,0.3338,0.5604,0.6375,-39.55,0.2012
T000369,Lost Time,A00144,Neon Storm,Metal,200680,38,2002,130.9,0.3239,0.0061,0.6858,0.3414,0.7244,-15.36,0.0291
T000370,Bright Soul,A00089,Dark Pulse,Folk,296284,61,2010,188.3,0.7973,0.6457,0.4815,0.6272,0.8921,-18.52,0.3351
T000371,Deep Mind,A00401,Neon Tone,Metal,134685,66,2023,101.9,0.725,0.3155,0.5359,0.2083,0.6855,-8.02,0.888
T000372,Red Road,A00181,Cosmic Melody,Country,340394,3,2008,107.5,0.3752,0.5343,0.166,0.6057,0.1874,-35.33,0.7823
T000373,Quiet Love,A00157,Electric Sound,Indie,306080,4,2010,98.0,0.0868,0.877,0.3716,0.8295,0.3026,-19.0,0.175
T000374,Loud Night,A00191,MC Groove,Blues,172978,11,2024,122.1,0.0249,0.4827,0.5001,0.1902,0.9236,-10.7,0.5236
T000375,Found Road,A00397,The Echo,Pop,348536,12,2024,175.1,0.938,0.6767,0.1327,0.7246,0.4594,-11.45,0.5223
T000376,Lost Life,A00002,Big Echo,Reggae,300106,76,2001,182.1,0.3333,0.8892,0.1031,0.7662,0.7456,-39.1,0.7585
T000377,High Dream,A00327,Neon Sound,Reggae,172574,24,2010,100.1,0.5323,0.7728,0.6711,0.2727,0.1575,-35.42,0.9583
T000378,Last Day,A00286,Dark Beat,Latin,262220,44,2006,136.9,0.2711,0.9433,0.804,0.5741,0.1713,-27.54,0.8922
T000379,Old Night,A00276,Midnight Tone,R&B,127600,60,2004,186.5,0.0505,0.3836,0.0861,0.3919,0.7047,-4.35,0.6295
T000380,Quiet Fire,A00353,Lil Groove,Soul,213224,39,2019,106.5,0.1981,0.7584,0.8093,0.0785,0.9228,-9.42,0.5678
T000381,Deep Time,A00047,Crystal Rhythm,Country,242755,12,2022,123.8,0.6845,0.7102,0.4654,0.2317,0.2238,-5.56,0.6169
T000382,Found Mind,A00467,Big Vibe,Classical,303399,85,2005,106.2,0.8608,0.3248,0.4875,0.0654,0.1129,-20.85,0.8458
T000383,Loud Soul,A00144,Neon Storm,Metal,270648,16,2019,131.1,0.4057,0.7143,0.107,0.5561,0.0709,-27.92,0.461
T000384,New Dream,A00302,Silver Beat,Reggae,183882,70,2019,82.3,0.4824,0.0661,0.2082,0.6941,0.4311,-0.79,0.5672
